Id,Area,Bedrooms,Bathrooms,Stories,Mainroad,Guestroom,Basement,Hotwaterheating,Airconditioning,Parking,Prefarea,Furnishingstatus,Price
797,2363.0,5.0,2.0,1,Yes,No,No,No,Yes,3.0,No,furnished,3571600.5864685
798,1818.0,3.0,1.0,1,No,Yes,No,No,No,3.0,No,semi-furnished,2768352.942474458
799,4097.0,3.0,1.0,1,Yes,No,No,Yes,No,3.0,No,semi-furnished,6186131.888200275
800,4262.0,3.0,3.0,2,No,No,No,Yes,Yes,1.0,Yes,semi-furnished,6440104.246177689
801,2690.0,2.0,1.0,2,Yes,Yes,Yes,Yes,Yes,2.0,No,semi-furnished,4070659.0544203566
802,1492.0,2.0,4.0,2,Yes,No,No,No,Yes,0.0,No,furnished,2305630.5562248775
803,3212.0,5.0,3.0,3,Yes,No,Yes,Yes,No,2.0,No,unfurnished,4899659.443606681
804,2692.0,3.0,1.0,1,No,No,No,No,No,1.0,Yes,furnished,4083628.7063987395
805,1748.0,2.0,2.0,1,No,Yes,No,No,No,2.0,Yes,unfurnished,2667078.3108941484
806,3554.0,1.0,1.0,2,Yes,Yes,Yes,No,No,2.0,No,semi-furnished,5351029.516379955
807,4533.0,5.0,1.0,3,No,Yes,No,No,Yes,0.0,No,semi-furnished,6835591.181132955
808,2497.0,4.0,1.0,1,No,No,Yes,Yes,No,2.0,No,unfurnished,3819509.1283025155
809,4187.0,5.0,3.0,2,No,Yes,Yes,Yes,Yes,2.0,No,semi-furnished,6347551.6713768635
810,2651.0,4.0,4.0,1,No,No,No,Yes,Yes,2.0,Yes,furnished,4017581.214695592
811,4518.0,3.0,2.0,1,No,No,No,No,Yes,3.0,Yes,semi-furnished,6794440.423689765
812,3610.0,4.0,1.0,2,No,No,No,Yes,Yes,1.0,Yes,semi-furnished,5441644.01627
813,2470.0,3.0,4.0,2,No,Yes,No,Yes,No,1.0,No,semi-furnished,3730345.8895894294
814,697.0,1.0,4.0,1,Yes,Yes,Yes,Yes,Yes,0.0,Yes,semi-furnished,1088877.6885334111
815,3126.0,4.0,3.0,1,Yes,No,No,No,No,3.0,No,furnished,4740497.767411817
816,1702.0,5.0,2.0,2,No,No,No,Yes,Yes,3.0,No,unfurnished,2628520.0948808542
817,2535.0,3.0,3.0,1,Yes,Yes,No,No,Yes,2.0,No,semi-furnished,3870889.4723983374
818,977.0,5.0,4.0,1,Yes,Yes,No,Yes,Yes,1.0,Yes,semi-furnished,1553715.6383389225
819,1754.0,2.0,4.0,2,Yes,Yes,No,No,No,0.0,No,furnished,2683680.4681208534
820,1422.0,3.0,4.0,1,No,No,Yes,Yes,Yes,3.0,Yes,furnished,2188750.5824030642
821,919.0,4.0,3.0,1,No,Yes,No,Yes,Yes,2.0,No,furnished,1429692.7387336388
822,2704.0,3.0,2.0,3,No,Yes,Yes,Yes,Yes,0.0,Yes,semi-furnished,4093527.077455322
823,3097.0,5.0,1.0,2,No,Yes,No,No,Yes,3.0,No,unfurnished,4712187.269780924
824,1620.0,1.0,3.0,3,No,No,No,Yes,No,0.0,Yes,furnished,2435773.692164648
825,,,,3,Yes,Yes,No,Yes,No,,No,furnished,5400922.304974252
826,1450.0,4.0,3.0,3,No,No,Yes,No,Yes,0.0,Yes,furnished,2215143.156169447
827,2836.0,2.0,4.0,1,Yes,No,No,No,Yes,3.0,No,unfurnished,4317459.64157151
828,2743.0,1.0,1.0,1,No,No,Yes,No,No,3.0,No,semi-furnished,4143841.1465382553
829,3145.0,2.0,1.0,3,Yes,Yes,Yes,No,No,0.0,No,semi-furnished,4785249.088911512
830,2357.0,3.0,2.0,3,No,Yes,No,Yes,No,3.0,Yes,semi-furnished,3560345.974855199
831,2365.0,5.0,4.0,3,No,Yes,Yes,Yes,Yes,3.0,No,furnished,3604490.5237323605
832,3412.0,5.0,2.0,1,No,No,No,No,No,3.0,No,semi-furnished,5179150.022004886
833,3353.0,4.0,2.0,3,No,Yes,No,Yes,Yes,0.0,No,furnished,5064990.830148701
834,3728.0,5.0,1.0,3,No,No,Yes,No,No,0.0,Yes,unfurnished,5657752.396070392
835,4219.0,1.0,3.0,2,No,Yes,No,Yes,No,3.0,No,unfurnished,6352480.937464556
836,3728.0,5.0,3.0,2,Yes,Yes,No,No,Yes,3.0,No,semi-furnished,5647229.385966007
837,2871.0,4.0,2.0,1,No,Yes,Yes,Yes,No,0.0,Yes,furnished,4378252.091292288
838,3391.0,3.0,1.0,2,Yes,Yes,Yes,No,Yes,2.0,No,furnished,5084508.229791172
839,4256.0,3.0,4.0,2,No,No,Yes,No,No,3.0,Yes,semi-furnished,6444842.263536778
840,4725.0,5.0,3.0,2,Yes,No,Yes,Yes,Yes,2.0,No,unfurnished,7141477.350642606
841,594.0,2.0,2.0,1,Yes,No,Yes,Yes,No,0.0,Yes,unfurnished,937335.1294784736
842,3174.0,3.0,3.0,2,Yes,No,Yes,Yes,No,3.0,Yes,unfurnished,4827125.114161306
843,2455.0,5.0,3.0,1,Yes,Yes,No,No,Yes,2.0,Yes,unfurnished,3701972.9892589487
844,1293.0,4.0,4.0,3,Yes,No,Yes,Yes,Yes,0.0,No,unfurnished,1995267.5524249156
845,2334.0,5.0,1.0,2,Yes,No,Yes,No,Yes,2.0,No,semi-furnished,3557163.8325597323
846,2616.0,3.0,4.0,1,No,No,No,Yes,Yes,1.0,Yes,semi-furnished,3926843.2851360044
847,4606.0,4.0,1.0,2,Yes,Yes,No,Yes,No,0.0,No,semi-furnished,6958555.016544189
848,3825.0,5.0,3.0,3,No,No,Yes,No,No,1.0,No,unfurnished,5791938.941850912
849,3419.0,1.0,2.0,1,No,No,Yes,No,No,0.0,Yes,unfurnished,5124385.453675382
850,3097.0,4.0,4.0,1,Yes,Yes,No,Yes,No,0.0,Yes,semi-furnished,4692490.21831822
851,3705.0,1.0,1.0,1,Yes,Yes,Yes,No,No,3.0,Yes,semi-furnished,5556033.727270937
852,1314.0,2.0,3.0,3,No,No,Yes,No,No,1.0,Yes,unfurnished,1994582.8537125539
853,845.0,4.0,1.0,3,Yes,No,No,Yes,Yes,1.0,No,furnished,1316202.467819051
854,2849.0,1.0,1.0,3,Yes,Yes,Yes,No,No,1.0,No,semi-furnished,4308124.930601289
855,862.0,3.0,1.0,1,Yes,No,No,Yes,No,0.0,No,unfurnished,1326443.2810035222
856,2943.0,3.0,3.0,3,Yes,Yes,Yes,Yes,Yes,1.0,No,unfurnished,4481555.161413239
857,2765.0,2.0,2.0,2,Yes,No,No,No,No,1.0,No,semi-furnished,4156580.8503221883
858,,,,3,Yes,No,No,Yes,No,,No,furnished,4085057.785332013
859,3505.0,4.0,2.0,1,Yes,No,No,No,No,2.0,Yes,unfurnished,5349632.230963522
860,3781.0,4.0,1.0,2,No,No,Yes,Yes,Yes,2.0,No,semi-furnished,5684688.704736501
861,1484.0,2.0,3.0,3,Yes,No,No,No,Yes,1.0,No,unfurnished,2228424.845421221
862,2139.0,4.0,1.0,2,No,Yes,Yes,No,No,1.0,No,unfurnished,3279099.4340666695
863,1327.0,3.0,2.0,2,No,Yes,No,No,Yes,1.0,Yes,unfurnished,2034910.5026387055
864,3230.0,1.0,2.0,1,No,No,No,No,No,1.0,Yes,unfurnished,4852969.999166804
865,4031.0,3.0,3.0,2,No,No,No,No,No,2.0,No,furnished,6068906.52728989
866,4951.0,3.0,1.0,2,Yes,No,Yes,Yes,No,3.0,Yes,semi-furnished,7460780.227942849
867,3435.0,1.0,4.0,1,No,Yes,Yes,Yes,Yes,0.0,Yes,semi-furnished,5185171.581805607
868,4376.0,3.0,4.0,1,No,Yes,No,No,No,1.0,No,semi-furnished,6616770.545722094
869,626.0,2.0,2.0,1,No,Yes,Yes,Yes,No,1.0,No,semi-furnished,946211.0516494891
870,3677.0,1.0,3.0,2,No,Yes,Yes,No,No,2.0,No,semi-furnished,5533761.0215474265
871,3556.0,3.0,1.0,2,No,Yes,Yes,No,No,1.0,Yes,furnished,5357638.341073096
872,1103.0,5.0,1.0,2,Yes,Yes,No,Yes,No,3.0,Yes,unfurnished,1722428.8778279303
873,3949.0,3.0,2.0,1,Yes,Yes,Yes,Yes,Yes,3.0,No,unfurnished,5941891.011458118
874,4646.0,2.0,2.0,3,No,Yes,No,No,No,1.0,Yes,semi-furnished,7000520.555463607
875,4033.0,4.0,1.0,2,Yes,No,No,No,Yes,2.0,Yes,unfurnished,6147184.528352718
876,3867.0,3.0,1.0,3,Yes,Yes,No,No,No,1.0,Yes,unfurnished,5812525.390426822
877,3868.0,4.0,2.0,1,No,Yes,Yes,No,Yes,1.0,No,unfurnished,5837054.740441901
878,4297.0,5.0,1.0,2,No,Yes,No,No,No,2.0,No,semi-furnished,6498622.750938024
879,2292.0,3.0,4.0,3,No,Yes,Yes,No,No,3.0,No,semi-furnished,3429154.9117575437
880,3361.0,1.0,2.0,2,Yes,No,Yes,Yes,Yes,0.0,No,furnished,5032963.450857605
881,3976.0,4.0,1.0,2,No,Yes,No,No,Yes,1.0,No,semi-furnished,6015213.851000865
882,3917.0,5.0,2.0,2,Yes,No,No,No,No,3.0,Yes,furnished,5931986.59758467
883,2145.0,1.0,3.0,3,Yes,No,No,Yes,Yes,1.0,Yes,semi-furnished,3263594.143150873
884,1705.0,1.0,2.0,1,Yes,No,Yes,No,Yes,0.0,Yes,unfurnished,2572737.5032331003
885,3530.0,1.0,2.0,2,No,Yes,Yes,No,No,2.0,Yes,furnished,5308477.116736078
886,3372.0,1.0,3.0,1,Yes,Yes,No,Yes,No,3.0,Yes,furnished,5068942.584496767
887,3572.0,3.0,4.0,1,No,Yes,No,No,No,0.0,Yes,furnished,5401143.09843782
888,2354.0,3.0,1.0,3,No,No,Yes,Yes,No,1.0,No,semi-furnished,3541768.2436360638
889,4521.0,3.0,3.0,3,No,No,Yes,No,No,0.0,No,furnished,6823550.681940705
890,,,,1,No,No,No,Yes,Yes,,Yes,semi-furnished,4852574.863722215
891,4002.0,5.0,1.0,2,No,No,Yes,Yes,No,2.0,No,furnished,6033784.691575066
892,1832.0,5.0,3.0,3,Yes,Yes,Yes,Yes,Yes,1.0,Yes,semi-furnished,2800210.851249972
893,701.0,2.0,1.0,2,Yes,Yes,Yes,No,No,2.0,Yes,furnished,1085523.0563947724
894,4007.0,5.0,1.0,2,Yes,Yes,Yes,No,No,2.0,No,unfurnished,6068345.110151159
895,4712.0,3.0,3.0,2,Yes,No,Yes,Yes,Yes,0.0,No,unfurnished,7126352.130531085
896,1074.0,3.0,1.0,1,Yes,No,Yes,Yes,No,0.0,Yes,furnished,1627535.2772866045
897,1036.0,2.0,4.0,2,No,Yes,No,No,Yes,3.0,No,semi-furnished,1593736.077352365
898,2125.0,2.0,3.0,1,No,Yes,Yes,No,Yes,3.0,Yes,semi-furnished,3256535.842030771
899,2622.0,5.0,4.0,1,Yes,No,No,No,Yes,2.0,Yes,semi-furnished,4030950.294638149
900,885.0,4.0,2.0,2,Yes,Yes,No,No,No,3.0,Yes,unfurnished,1352007.2622828903
901,3781.0,2.0,1.0,2,Yes,Yes,Yes,No,No,2.0,Yes,unfurnished,5676331.92147657
902,974.0,1.0,2.0,2,No,No,No,Yes,No,1.0,Yes,unfurnished,1514949.4077856224
903,917.0,3.0,2.0,2,No,No,No,No,No,2.0,No,semi-furnished,1424531.0085250514
904,4100.0,1.0,1.0,1,No,No,No,Yes,No,3.0,Yes,semi-furnished,6161185.398271919
905,1454.0,3.0,3.0,2,Yes,Yes,Yes,No,No,3.0,No,semi-furnished,2219951.7666088785
906,,,,2,Yes,No,No,Yes,Yes,,Yes,furnished,2597049.195572115
907,4620.0,2.0,2.0,1,Yes,Yes,Yes,Yes,No,0.0,No,furnished,6964799.870102534
908,,,,3,Yes,Yes,No,No,No,,Yes,furnished,3754336.7774186963
909,4072.0,1.0,3.0,3,No,No,No,Yes,No,2.0,No,unfurnished,6129735.989845038
910,,,,1,Yes,Yes,No,Yes,No,,Yes,unfurnished,7343635.583265739
911,4658.0,1.0,2.0,3,Yes,No,No,Yes,Yes,1.0,Yes,semi-furnished,7010374.810193506
912,3213.0,4.0,4.0,1,Yes,No,Yes,Yes,Yes,0.0,No,furnished,4864748.648580753
913,2703.0,1.0,2.0,2,No,Yes,No,No,Yes,3.0,No,semi-furnished,4049145.0685276967
914,3620.0,5.0,2.0,2,No,Yes,No,Yes,Yes,0.0,No,furnished,5519507.515274205
915,1466.0,1.0,3.0,3,Yes,No,Yes,No,Yes,3.0,No,furnished,2222608.4880246725
916,3932.0,5.0,4.0,2,No,No,Yes,Yes,No,3.0,No,semi-furnished,6001941.09319448
917,1188.0,5.0,2.0,3,No,No,Yes,No,Yes,2.0,No,semi-furnished,1803354.3455763324
918,4743.0,5.0,2.0,3,No,No,No,No,Yes,2.0,Yes,furnished,7145510.53928393
919,4201.0,4.0,4.0,2,No,No,Yes,No,No,1.0,Yes,furnished,6370835.895485123
920,841.0,1.0,1.0,2,No,No,Yes,Yes,No,3.0,Yes,unfurnished,1275125.348128263
921,2224.0,1.0,1.0,3,Yes,Yes,Yes,No,Yes,2.0,No,semi-furnished,3327846.198738916
922,4922.0,4.0,2.0,2,Yes,Yes,Yes,No,No,3.0,No,semi-furnished,7455729.907145807
923,2292.0,3.0,2.0,1,Yes,Yes,Yes,Yes,No,1.0,No,semi-furnished,3460602.1334153824
924,2259.0,2.0,1.0,2,No,Yes,Yes,No,Yes,3.0,Yes,semi-furnished,3437471.0140622417
925,3712.0,1.0,3.0,2,No,No,No,Yes,No,1.0,No,furnished,5591591.303408451
926,1489.0,2.0,4.0,1,No,Yes,Yes,Yes,Yes,1.0,Yes,unfurnished,2252101.3886880823
927,2762.0,4.0,4.0,2,No,Yes,No,No,Yes,1.0,No,semi-furnished,4189625.2296266174
928,2982.0,3.0,3.0,2,Yes,No,Yes,Yes,No,2.0,No,furnished,4545443.060558215
929,1451.0,3.0,3.0,3,Yes,Yes,Yes,Yes,Yes,0.0,No,furnished,2215545.059299099
930,1222.0,3.0,3.0,2,Yes,No,Yes,Yes,Yes,0.0,Yes,furnished,1897446.817426793
931,3889.0,4.0,3.0,2,Yes,No,No,No,No,2.0,No,furnished,5916508.801695966
932,2579.0,5.0,3.0,1,Yes,No,Yes,Yes,No,3.0,Yes,furnished,3931891.5350028803
933,3217.0,5.0,3.0,3,Yes,No,Yes,Yes,No,2.0,No,semi-furnished,4886036.1409414755
934,2832.0,2.0,4.0,3,No,No,Yes,Yes,No,3.0,No,semi-furnished,4279900.637248399
935,3876.0,5.0,3.0,3,No,Yes,Yes,No,Yes,1.0,No,unfurnished,5886041.952486437
936,2000.0,5.0,1.0,2,Yes,Yes,No,Yes,No,2.0,No,semi-furnished,3085118.6004800014
937,785.0,3.0,3.0,3,No,Yes,No,No,No,0.0,Yes,furnished,1197959.2720138736
938,3995.0,3.0,3.0,1,Yes,No,No,Yes,Yes,3.0,No,unfurnished,6041883.047193082
939,,,,3,Yes,Yes,No,No,Yes,,Yes,furnished,3891017.5885371654
940,1268.0,1.0,4.0,1,No,Yes,No,No,Yes,2.0,No,furnished,1895916.2578060608
941,3557.0,2.0,3.0,3,Yes,Yes,Yes,No,Yes,3.0,No,semi-furnished,5352750.685360395
942,4789.0,2.0,4.0,3,Yes,Yes,Yes,Yes,No,1.0,No,furnished,7209849.1778662475
943,2661.0,4.0,2.0,1,Yes,No,Yes,Yes,No,1.0,Yes,semi-furnished,4056780.590656005
944,3793.0,4.0,4.0,3,No,Yes,No,Yes,Yes,1.0,No,furnished,5768279.018224017
945,,,,3,No,No,Yes,No,Yes,,Yes,unfurnished,2171492.4320016354
946,3835.0,2.0,4.0,3,No,No,No,Yes,Yes,3.0,Yes,furnished,5805284.041659104
947,4650.0,2.0,4.0,2,No,Yes,Yes,Yes,Yes,0.0,No,semi-furnished,7025198.559696407
948,1981.0,5.0,1.0,1,Yes,No,No,No,No,2.0,Yes,furnished,3038067.7335294117
949,2401.0,4.0,1.0,3,No,No,Yes,Yes,Yes,2.0,No,semi-furnished,3649554.919285953
950,3951.0,2.0,1.0,1,No,No,Yes,Yes,No,1.0,Yes,semi-furnished,5970508.796902588
951,4564.0,3.0,3.0,1,No,No,Yes,No,Yes,3.0,Yes,unfurnished,6914430.413909054
952,554.0,3.0,3.0,1,Yes,No,Yes,No,No,0.0,Yes,semi-furnished,843322.6867221252
953,2323.0,5.0,2.0,3,No,No,No,Yes,No,0.0,Yes,unfurnished,3543525.513934555
954,3962.0,5.0,1.0,3,No,No,Yes,No,No,2.0,No,unfurnished,5992910.225081336
955,3579.0,1.0,3.0,1,Yes,Yes,Yes,Yes,No,1.0,Yes,furnished,5382045.057938493
956,1332.0,1.0,4.0,2,Yes,Yes,Yes,Yes,Yes,2.0,No,unfurnished,2018909.8390529144
957,4908.0,1.0,4.0,1,Yes,No,No,Yes,No,2.0,Yes,semi-furnished,7395735.672526748
958,3306.0,5.0,1.0,2,Yes,No,Yes,Yes,Yes,0.0,No,semi-furnished,4988067.824835832
959,2990.0,5.0,2.0,1,No,Yes,Yes,Yes,No,3.0,No,unfurnished,4558412.441201696
960,827.0,5.0,2.0,1,Yes,Yes,Yes,No,No,0.0,Yes,furnished,1293117.5585832233
961,3810.0,3.0,4.0,1,No,Yes,Yes,No,Yes,2.0,Yes,unfurnished,5782492.933591783
962,3800.0,5.0,2.0,3,No,Yes,Yes,Yes,Yes,1.0,No,unfurnished,5747601.376599297
963,4175.0,3.0,1.0,2,No,No,No,No,No,1.0,Yes,semi-furnished,6284017.727780377
964,3554.0,1.0,4.0,2,No,No,No,No,No,3.0,Yes,furnished,5342090.733076553
965,,,,1,No,Yes,No,Yes,Yes,,Yes,furnished,3977212.90781429
966,1811.0,1.0,3.0,3,Yes,Yes,Yes,No,No,3.0,Yes,furnished,2725471.402491034
967,3691.0,2.0,2.0,3,No,Yes,No,No,Yes,2.0,Yes,furnished,5575194.943781893
968,3038.0,2.0,4.0,2,No,Yes,Yes,Yes,Yes,2.0,Yes,semi-furnished,4617942.146393698
969,4483.0,4.0,4.0,3,No,No,Yes,Yes,Yes,3.0,Yes,furnished,6792257.36179367
970,664.0,4.0,3.0,2,Yes,Yes,Yes,Yes,No,1.0,Yes,furnished,1049451.552700655
971,4777.0,4.0,4.0,2,No,Yes,Yes,Yes,No,1.0,Yes,furnished,7235237.74888222
972,1322.0,2.0,4.0,2,No,Yes,No,Yes,Yes,1.0,No,semi-furnished,2022271.607531821
973,1443.0,2.0,4.0,3,Yes,No,No,Yes,Yes,2.0,Yes,semi-furnished,2205071.4668991696
974,4925.0,4.0,2.0,2,No,No,No,Yes,Yes,0.0,Yes,furnished,7431367.221234685
975,1274.0,4.0,4.0,2,No,No,Yes,No,Yes,1.0,Yes,semi-furnished,1987731.825262391
976,2698.0,5.0,1.0,1,Yes,Yes,No,Yes,No,1.0,Yes,unfurnished,4050681.3686530655
977,3656.0,4.0,2.0,2,No,Yes,No,No,Yes,1.0,Yes,furnished,5491343.039336043
978,4742.0,5.0,4.0,2,No,Yes,Yes,No,No,3.0,No,semi-furnished,7203544.48871509
979,4195.0,3.0,4.0,1,No,No,No,Yes,Yes,2.0,No,furnished,6338569.457318906
980,3952.0,2.0,1.0,1,No,No,Yes,No,No,3.0,Yes,furnished,5971344.676903954
981,1414.0,4.0,2.0,3,No,Yes,No,No,No,3.0,No,semi-furnished,2158838.4270889573
982,1808.0,2.0,3.0,2,Yes,Yes,No,No,No,0.0,Yes,unfurnished,2780484.882657661
983,4677.0,2.0,3.0,3,Yes,No,No,Yes,No,3.0,Yes,furnished,7047769.626892808
984,1013.0,2.0,2.0,3,Yes,Yes,Yes,No,No,0.0,No,unfurnished,1558487.830941202
985,2420.0,3.0,4.0,1,No,Yes,No,No,Yes,3.0,No,semi-furnished,3671057.0750423544
986,4094.0,1.0,4.0,3,No,Yes,No,Yes,Yes,1.0,No,furnished,6153057.366256885
987,1909.0,4.0,3.0,2,No,No,No,No,No,2.0,No,semi-furnished,2883681.428398592
988,,,,1,Yes,Yes,No,No,Yes,,No,semi-furnished,5575714.081125267
989,4991.0,1.0,3.0,2,No,Yes,Yes,No,Yes,0.0,Yes,semi-furnished,7519408.351508684
990,2055.0,1.0,1.0,2,No,Yes,Yes,No,Yes,2.0,Yes,semi-furnished,3099373.8515988905
991,1304.0,2.0,3.0,1,No,Yes,No,No,Yes,0.0,Yes,furnished,1968227.6833243736
992,1779.0,5.0,1.0,2,Yes,No,No,Yes,Yes,1.0,No,unfurnished,2751809.3200016897
993,4077.0,2.0,2.0,1,Yes,No,No,No,Yes,3.0,Yes,unfurnished,6147617.451870825
994,3401.0,2.0,4.0,2,No,No,Yes,Yes,Yes,2.0,No,furnished,5155557.776602716
995,1887.0,1.0,3.0,1,No,Yes,No,No,No,1.0,Yes,furnished,2855440.256595903
996,3261.0,2.0,4.0,3,No,No,No,Yes,Yes,3.0,No,unfurnished,4909711.569056034
997,3179.0,1.0,4.0,2,Yes,Yes,Yes,Yes,Yes,3.0,No,unfurnished,4818348.727223703
998,2606.0,5.0,3.0,1,Yes,No,Yes,Yes,Yes,0.0,Yes,furnished,3983015.3688904378
999,4723.0,4.0,3.0,2,Yes,Yes,Yes,No,No,0.0,Yes,semi-furnished,7135871.800521529
1000,3268.0,1.0,2.0,2,No,No,No,No,No,1.0,Yes,furnished,4930673.410647563
1001,4453.0,5.0,1.0,2,Yes,No,Yes,No,Yes,0.0,Yes,unfurnished,6750850.870845043
1002,3686.0,4.0,1.0,1,No,No,Yes,No,No,1.0,No,semi-furnished,5587204.121139592
1003,3780.0,3.0,4.0,3,No,Yes,No,No,No,1.0,Yes,unfurnished,5685773.475631816
1004,3073.0,1.0,3.0,3,Yes,Yes,Yes,Yes,Yes,1.0,No,semi-furnished,4604695.964304369
1005,3099.0,1.0,2.0,3,No,Yes,No,Yes,No,0.0,Yes,unfurnished,4683156.98259344
1006,4533.0,3.0,2.0,1,Yes,No,No,Yes,Yes,2.0,Yes,semi-furnished,6825577.59772924
1007,736.0,3.0,2.0,3,No,Yes,Yes,No,No,1.0,Yes,furnished,1123027.7480311764
1008,1804.0,1.0,2.0,1,No,Yes,No,No,Yes,2.0,Yes,furnished,2733442.084594921
1009,3930.0,3.0,2.0,2,Yes,Yes,Yes,Yes,No,3.0,Yes,semi-furnished,5913421.121857181
1010,1801.0,2.0,1.0,2,No,Yes,Yes,No,Yes,0.0,No,semi-furnished,2716917.1757434183
1011,3041.0,4.0,1.0,3,No,Yes,Yes,No,Yes,0.0,Yes,furnished,4623545.396990374
1012,2551.0,4.0,1.0,1,No,Yes,No,Yes,No,2.0,No,furnished,3841217.1636287034
1013,941.0,4.0,3.0,2,No,No,Yes,Yes,Yes,3.0,Yes,semi-furnished,1439134.7248060869
1014,2576.0,2.0,4.0,1,No,No,No,No,Yes,3.0,No,semi-furnished,3871780.0713590244
1015,3680.0,3.0,2.0,1,No,Yes,No,No,No,1.0,Yes,furnished,5542776.703386308
1016,3157.0,5.0,3.0,2,No,No,No,Yes,Yes,0.0,Yes,unfurnished,4802154.304781194
1017,4298.0,3.0,2.0,1,No,No,Yes,No,Yes,3.0,Yes,furnished,6474624.2413749015
1018,1304.0,1.0,1.0,2,Yes,Yes,No,Yes,No,3.0,No,semi-furnished,2001066.9812865152
1019,574.0,4.0,3.0,2,Yes,Yes,No,Yes,Yes,1.0,No,semi-furnished,925106.1950409703
1020,2675.0,3.0,1.0,2,No,No,Yes,Yes,No,1.0,Yes,unfurnished,4047123.6389621566
1021,4424.0,5.0,2.0,1,No,Yes,Yes,No,Yes,2.0,Yes,furnished,6721348.179003553
1022,2589.0,1.0,2.0,2,Yes,No,No,Yes,No,0.0,Yes,semi-furnished,3876883.8598430976
1023,540.0,2.0,4.0,1,No,No,No,Yes,No,3.0,No,furnished,867331.43047565
1024,2581.0,2.0,2.0,2,Yes,No,Yes,No,Yes,2.0,Yes,semi-furnished,3896774.8272674996
1025,2122.0,5.0,1.0,2,Yes,Yes,No,Yes,No,0.0,No,unfurnished,3228893.547120653
1026,841.0,1.0,2.0,3,Yes,No,No,No,Yes,2.0,Yes,furnished,1293721.4250833367
1027,4552.0,4.0,4.0,3,No,Yes,No,No,Yes,0.0,No,furnished,6879749.828382593
1028,2574.0,3.0,4.0,3,No,Yes,No,No,No,0.0,No,unfurnished,3914638.0707337516
1029,1145.0,1.0,1.0,1,No,Yes,Yes,Yes,Yes,3.0,No,semi-furnished,1730501.7828605785
1030,4763.0,2.0,3.0,1,Yes,Yes,No,Yes,Yes,0.0,Yes,semi-furnished,7185629.035468584
1031,1109.0,5.0,2.0,2,Yes,Yes,Yes,No,No,1.0,No,furnished,1713358.3914092432
1032,954.0,5.0,4.0,2,Yes,No,No,No,Yes,3.0,Yes,unfurnished,1519535.2471983633
1033,3453.0,3.0,2.0,2,No,Yes,Yes,No,Yes,1.0,No,furnished,5178616.421938093
1034,2208.0,5.0,2.0,2,Yes,Yes,No,Yes,No,2.0,Yes,furnished,3384817.8511030884
1035,3972.0,5.0,3.0,1,Yes,Yes,Yes,No,Yes,2.0,No,semi-furnished,5985175.2051504655
1036,3469.0,1.0,4.0,2,No,Yes,No,No,Yes,0.0,No,semi-furnished,5218431.036160219
1037,3528.0,4.0,2.0,2,Yes,Yes,Yes,No,No,0.0,Yes,semi-furnished,5352447.181105819
1038,3181.0,3.0,4.0,3,Yes,No,No,Yes,Yes,1.0,Yes,semi-furnished,4781226.608579294
1039,4129.0,1.0,1.0,2,No,Yes,No,No,Yes,1.0,No,semi-furnished,6211829.614894315
1040,4725.0,4.0,1.0,2,No,Yes,Yes,Yes,No,1.0,No,unfurnished,7105073.083022643
1041,3567.0,1.0,2.0,2,Yes,No,Yes,Yes,Yes,2.0,Yes,furnished,5351118.603045942
1042,1886.0,1.0,4.0,1,No,Yes,Yes,No,Yes,1.0,No,unfurnished,2838698.5235398402
1043,4276.0,5.0,2.0,3,Yes,No,Yes,No,No,3.0,No,furnished,6447133.337954427
1044,3366.0,4.0,4.0,2,No,No,Yes,No,No,3.0,Yes,semi-furnished,5074407.791948497
1045,3863.0,3.0,4.0,2,Yes,No,No,Yes,Yes,2.0,Yes,unfurnished,5885923.749209323
1046,4624.0,3.0,3.0,3,No,No,Yes,Yes,Yes,1.0,Yes,furnished,6977350.57038993
1047,648.0,4.0,3.0,2,Yes,Yes,Yes,Yes,No,1.0,No,semi-furnished,1002251.5510654192
1048,4350.0,5.0,3.0,1,No,Yes,No,No,Yes,0.0,No,semi-furnished,6578757.521271146
1049,2558.0,2.0,2.0,2,No,No,Yes,Yes,Yes,3.0,No,unfurnished,3867733.2205678285
1050,1636.0,1.0,3.0,1,No,No,Yes,No,Yes,2.0,Yes,unfurnished,2471426.103950623
1051,686.0,5.0,3.0,1,No,Yes,Yes,No,No,1.0,No,unfurnished,1068663.1645146601
1052,3354.0,4.0,1.0,2,No,No,No,No,Yes,0.0,Yes,semi-furnished,5058015.366388389
1053,1750.0,1.0,4.0,3,No,No,Yes,Yes,Yes,2.0,Yes,furnished,2678714.328191783
1054,1833.0,3.0,4.0,1,No,No,No,Yes,No,2.0,No,furnished,2771445.7408660455
1055,,,,3,Yes,Yes,No,Yes,No,,Yes,unfurnished,7034560.5822885875
1056,4650.0,3.0,4.0,2,Yes,No,Yes,No,No,1.0,No,furnished,7017240.903732985
1057,3211.0,4.0,1.0,1,No,Yes,No,Yes,Yes,2.0,Yes,semi-furnished,4822865.67239721
1058,2285.0,1.0,1.0,2,No,Yes,Yes,Yes,Yes,0.0,Yes,furnished,3424304.531913124
1059,1250.0,4.0,3.0,3,Yes,Yes,Yes,No,No,0.0,Yes,semi-furnished,1904961.256031738
1060,2262.0,1.0,1.0,2,Yes,No,Yes,No,Yes,2.0,No,unfurnished,3383136.227170687
